   0.0000000000000000        9.0559317259996297E-004   9.0960173252762125E-004
   1.0000000474974513E-003   9.0926500646641250E-004   9.2131204355665208E-004
   2.0000000949949026E-003   9.2030076923044918E-004   9.4078749544579095E-004
   3.0000001424923539E-003   9.3876129049722781E-004   9.6813363090567637E-004
   4.0000001899898052E-003   9.6474810643885889E-004   1.0034983468825969E-003
   5.0000002374872565E-003   9.9840368931541413E-004   1.0470721755108929E-003
   6.0000002849847078E-003   1.0399117673535658E-003   1.0990886431731435E-003
   7.0000003324821591E-003   1.0894977335269996E-003   1.1598247056595597E-003
   8.0000003799796104E-003   1.1474291413595768E-003   1.2296012569684473E-003
   9.0000004274770617E-003   1.2140162854438260E-003   1.3087837088378886E-003
   1.0000000474974513E-002   1.2896128639327338E-003   1.3977826376447458E-003
   1.1000000522471964E-002   1.3746167198211024E-003   1.4970544948505720E-003
   1.2000000569969416E-002   1.4694706573831571E-003   1.6071023767150509E-003
   1.3000000617466867E-002   1.5746633296751290E-003   1.7284768485362873E-003
   1.4000000664964318E-002   1.6907301925445405E-003   1.8617768182139008E-003
   1.5000000712461770E-002   1.8182545201119121E-003   2.0076504534658323E-003
   1.6000000759959221E-002   1.9578684762051810E-003   2.1667961365636236E-003
   1.7000000807456672E-002   2.1102542357327001E-003   2.3399634499843944E-003
   1.8000000854954123E-002   2.2761451494774064E-003   2.5279541859117073E-003
   1.9000000902451575E-002   2.4563269452833173E-003   2.7316233720530727E-003
   2.0000000949949026E-002   2.6516389580867232E-003   2.9518803057802315E-003
   2.1000000997446477E-002   2.8629753807193660E-003   3.1896895881410375E-003
   2.2000001044943929E-002   3.0912865268809524E-003   3.4460721488403603E-003
   2.3000001092441380E-002   3.3375800971450500E-003   3.7221062528437791E-003
   2.4000001139938831E-002   3.6029224383278065E-003   4.0189284788239472E-003
   2.5000001187436283E-002   3.8884397860151467E-003   4.3377346592475899E-003
   2.6000001234933734E-002   4.1953194795134466E-003   4.6797807714935389E-003
   2.7000001282431185E-002   4.5248111379643527E-003   5.0463837690015619E-003
   2.8000001329928637E-002   4.8782277858488198E-003   5.4389223410807683E-003
   2.9000001377426088E-002   5.2569469156025480E-003   5.8588375896579557E-003
   3.0000001424923539E-002   5.6624114745778579E-003   6.3076336109234308E-003
   3.1000001472420990E-002   6.0961307631198346E-003   6.7868779695378105E-003
   3.2000001519918442E-002   6.5596812300812227E-003   7.2982020528013633E-003
   3.3000001567415893E-002   7.0547071516854111E-003   7.8433012919610027E-003
   3.4000001614913344E-002   7.5829211792645514E-003   8.4239352376425797E-003
   3.5000001662410796E-002   8.1461047410547674E-003   9.0419274762512276E-003
   3.6000001709908247E-002   8.7461082829282076E-003   9.6991653740837337E-003
   3.7000001757405698E-002   9.3848513326861734E-003   1.0397599635847932E-002
   3.8000001804903150E-002   1.0064322372335292E-002   1.1139243664288508E-002
   3.9000001852400601E-002   1.0786578502623724E-002   1.1926172707679936E-002
   4.0000001899898052E-002   1.1553744884032678E-002   1.2760522782069128E-002
   4.1000001947395504E-002   1.2368013938404983E-002   1.3644489355336064E-002
   4.2000001994892955E-002   1.3231644295452670E-002   1.4580325780393640E-002
