   0.0000000000000000       0.89439645587590177        0.0000000000000000     
   4.9999998882412910E-003   7.7125670833844868        10.362343896345930     
   9.9999997764825821E-003   50.319377289493815        62.265225868761654     
   1.4999999664723873E-002   246.09267428629062        282.77899188837864     
   1.9999999552965164E-002   888.71948468620303        956.25702122570715     
   2.4999999441206455E-002   2306.6885497700700        2342.8160600268507     
   2.9999999329447746E-002   4060.0581139342667        3916.7530726889386     
   3.4999999217689037E-002   4058.1563998263023        3702.4409358020421     
   3.9999999105930328E-002   1.9883622855064883E-003  -236.47610190305082     
   4.4999998994171619E-002  -6618.7246448004462       -6338.5238977337276     
   4.9999998882412910E-002  -9999.9999999994816       -9400.2478189488575     
   5.4999998770654202E-002  -6618.7291651914702       -6338.5280099511629     
   5.9999998658895493E-002  -2.5306433801954311E-003  -236.48034626298423     
   6.4999998547136784E-002   4058.1550392233094        3702.4394940224684     
   6.9999998435378075E-002   4060.0591222605899        3916.7538994037923     
   7.4999998323619366E-002   2306.6898796525015        2342.8173163868182     
   7.9999998211860657E-002   888.72022960255276        956.25777886897299     
   8.4999998100101948E-002   246.09293811149340        282.77928032130040     
   8.9999997988343239E-002   50.319442273687052        62.265302651659752     
   9.4999997876584530E-002   7.7125786692976588        0.0000000000000000     
